Blind Lemon Jefferson,Gone Dead On You Blues,0.477434,0.23525
Brian Dullaghan,Can't Help Falling In Love,0.674324,0.235747
John Michael Talbot,Fan Into Flame,0.243985,0.235832
Norrie Paramor,Dearly Beloved,0.099339,0.236105
Alas,Silencio De Aguas Profundas,0.037114,0.236297
Martina McBride,I Can't Stop Loving You,0.34372,0.237526
Terry Muska,Fantasia 6: Mudarra,0.521048,0.23756
DJ Quik,Pitch In OnA Party,0.566467,0.237648
Lara & Reyes,Away In A Manger,0.448485,0.237822
Anne Dudley,Rachel's retribution,0.03681,0.23793
Joan Sutherland,Handel: Alcina: Tornami a vagheggiar,0.513243,0.238332
Johnny Keating & All Stars,Fair Diana,0.446123,0.239211
Floyd Cramer,Stood Up,0.612365,0.239497
Tony Martin,Where in the World,0.062048,0.239703
Cotton Candy,The Windsor Tap Recap,0.045244,0.239837
James Carter,Dodo's Bounce,0.688304,0.240442
Juan Carlos Baglietto,Tiempos Dificiles,0.141904,0.240465
Jacques Dutronc,Laquelle Des Deux Est La Plus Snob,0.686743,0.240531
Kitty Kallen,Our Lady Of Fatima,0.338084,0.240699
Sleepy John Estes,Street Car Blues,0.547482,0.240801
The Edgar Broughton Band,What Is A Woman For? (BBC In Concert),0.322759,0.241057
Ismael Dueñas,You do something to me,0.704107,0.241334
Kathy Mattea,Standing Knee Deep In a River (Dying Of Thirst),0.357619,0.241699
Alexandre Desplat,The Epi-Pen,0.028995,0.241745
Pee Wee Crayton,Old Fashioned Baby,0.796814,0.241842
Planet P Project,A Boy Who Can't Talk Part 2,0.302493,0.242089
William Coulter,The Painter And The Magician,0.127618,0.242234
Tyrone Davis,I Can't Help Myself,0.70257,0.242353
Adolph Hofner,How I Miss You Tonight,0.925884,0.242795
John Cephas & Phil Wiggins,Twelve Gates To The City,0.595567,0.243153
Françoise Hardy - Maurane,La Rue Du Babouin,0.249878,0.243375
Everly Brothers,Oh What A Feeling,0.369796,0.244184
João Gilberto,Eu E Meu Coracao,0.451851,0.244294
Moss,There Alone Go I,0.150138,0.244341
Gloriana,Pulecenella 'e mò,0.782814,0.244868
Andy Russell,Easter Parade (1992 Digital Remaster),0.381609,0.245275
Luis Alberto Spinetta,Llama y Verás,0.185206,0.245541
George Jones,Ol' Frank,0.310264,0.245732
Eddy Arnold,Just A Little Lovin' (Will Go A Long Way),0.216638,0.246202
Keb' Mo',I Am Your Mother Too,0.0782,0.24628
Bukka White,Single Man Blues,0.552897,0.246304
John Davis,We've Got It All,0.28123,0.246381
Christos Dantis,Pai Keros,0.097074,0.246453
Cannon's Jug Stompers,Heart Breakin' Blues,0.719079,0.247675
Nando Lauria,O Come All Ye Faithful,0.096778,0.247802
Mark Wills,That's A Woman,0.187856,0.247818
Big Star,Morpha Too [Alternate Mix],0.343072,0.248179
Erkki Junkkarinen,Nuoruusmuistoja,0.414994,0.248186
Ms. Dynamite,Natural High (Interlude),0.677026,0.248403
Alexandre Desplat,High-Speed French Train,0.206377,0.248437
The Jordanaires,Sweet By And By,0.482859,0.248587
The Knightsbridge Strings,Whispering Grass,0.158379,0.248825
Lionel Rogg,Toccata Et Fugue En Ré Mineur BWV 565,0.100903,0.249386
Steve Erquiaga,Sicilienne,0.409806,0.249623
Andres Calamaro,Un vestido y un amor (en vivo),0.214094,0.249836
Gene Pitney,For Me This Is Happy,0.463784,0.250236
Maurice Chevalier,Ma Louise,0.599536,0.250283
Noel Harrison,The Last Thing On My Mind (Previously Unissued),0.780349,0.250422
King Curtis,A Whiter Shade Of Pale (Live @ Fillmore West),0.229588,0.250539
Tito Rodriguez_ Louie Ramirez,La Piel de Tu Alma,0.320739,0.25118
William Orbit,Harry Flowers,0.220196,0.251248
Memphis Jug Band,Ambulance Man,0.684487,0.251262
Sergio Franchi,Oh Little Town Of Bethlehem,0.207807,0.251376
Skeeter Davis,My Last Date (With You),0.526395,0.251682
Lionel Rogg,Prelude And Fugue In C Major BWV 545 : Prelude,0.164565,0.251901
Judy Mowatt,Trade Winds,0.469333,0.252075
Supertalented,Fax Me,0.199873,0.252091
Tampa Red,If I Had Known,0.666915,0.252118
The Merry Macs,Sentimental Journey,0.483144,0.252129
Charlie Byrd / Laurindo Almeida,Choro II,0.694973,0.252515
Scott Wesley Brown,Somebody's Brother (Somebody's Brother Album Version),0.170652,0.252785
Slim Whitman,China Doll,0.463685,0.253505
Skeeter Davis,Am I That Easy To Forget,0.605147,0.253737
Laurie Berkner,ABCD Medley,0.473244,0.253898
Gordon MacRae,Just One Girl,0.500557,0.254457
Tommy Sands,A Bundle Of Dreams,0.776498,0.254705
Flor Silvestre,Aquel Amor,0.37797,0.254965
Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,Joy To The World,0.180169,0.255342
Daniel Johnston,Desperate Man Blues,0.570447,0.255503
Dive,Contact,0.037584,0.256406
The Balustrade Ensemble,Fall Away Into Darkness,0.035897,0.25644
Joe Heaney,The Ferocious O' Flahertys,0.439629,0.256486
Eldar,Dat Dere,0.150739,0.256971
Mirah,Apples in the Trees (Live),0.386919,0.257251
Tin Hat Trio,Width Of The World,0.112242,0.257257
Ismael Dueñas,Strange meeting,0.480032,0.257264
Lou Reed,Intro,0.246825,0.257386
Cliff Bruner,Milk Cow Blues,0.65542,0.257631
Eric Demarsan,L'ombre d'une chance,0.3597,0.257711
Jeff And Sheri Easter,Praise His Name (Low Key-Studio Track w/o Background Vocals),0.095496,0.258079
Georges Delerue,Ouverture,0.054803,0.259505
Birmingham Jubilee Singers,Hope I'll Join That Band,0.379474,0.259607
Patrick Bruel,L'Appart,0.282973,0.260018
Janet Jackson,Interlude: Livin'...In Complete Darkness,0.200585,0.260245
Aurélien Merle,C'est Dimanche,0.36122,0.260482
Peggy Zina,Ithaki,0.496325,0.260579
The Kings,Who Do You Love,0.342951,0.261162
Connie Francis,Baby's First Christmas,0.529514,0.261506
Richard Souther,Red River Falling /O rubor sanguinis,0.041192,0.26164
Zeca Baleiro,Não Adianta,0.256169,0.261681
Stephen Warbeck,Birth Of The Falls,0.072901,0.262182
Grupo Batuque,Cavasamba Um (Edit),0.904758,0.262676
Zeca Baleiro,Blues Do Elevador,0.393565,0.262729
La Bergère,(Et puis) Elle allait,0.575966,0.2628
Kings Of Leon,Day Old Blues,0.074096,0.263147
David Meece,Touch My Hand [Remastered],0.173358,0.263571
Georges Brassens,Auprès De Mon Arbre,0.963516,0.264142
Alexandre Desplat,Palmer enquête,0.863962,0.264149
New Roanoke Jug Band,Cold Icy Floor,0.603451,0.264383
Jerry Goldsmith,Main Title,0.157305,0.26497
Ray Conniff,Yesterdays,0.410125,0.265413
Frankie Howard,Three Little Fishes,0.495499,0.265469
Marilyn Horne / Wiener Opernorchester / Henry Lewis,Mon coeur s'ouvre à ta voix,0.037804,0.265547
Slim Whitman,Serenade,0.194755,0.266112
Birmingham Jubilee Singers,Toot Toot Dixie Bound,0.615989,0.266588
Mercedes Castro,Vendiste Los Gueyes -Maldita Miseria-,0.794528,0.26676
Kris Kristofferson,Road Warrior's Lament,0.198597,0.266764
June Hutton,For The First Time,0.349359,0.267172
Photek,Under The Palms,0.034539,0.267663
Juice Leskinen,Halintamyymälän aamutoimet,0.175113,0.267983
Don Francisco,Give Your Heart a Home,0.678944,0.268044
Kathy Mattea,The Southern Soldier Boy,0.424898,0.268396
Sleepy John Estes,Need More Blues,0.432695,0.268972
Los Tres Diamantes,Begin The Beguine,0.43788,0.269053
Eddie Cantor,Cheer Up! Smile! Nertz!,0.793021,0.26908
Harvey Averne,Why Can't We Really Be Free,0.601248,0.269513
Willie Bobo,Dichoso,0.382642,0.269588
Foo Fighters,Razor,0.215007,0.269686
40 Grit,Intro,0.093221,0.269753
Janina,Nachts um halb drei,0.601223,0.269779
Sophie Tucker,Life Upon The Wicked Stage,0.743704,0.270125
The London Pops Orchestra,Smile,0.133285,0.270316
Charlie Walker,That Little Ole Wine Drinker Me - Original,0.647096,0.270388
Michèle Arnaud,Avec lui,0.162336,0.270621
Der Plan,Engel,0.130778,0.270638
Glen Washington,Love the One You're With,0.832614,0.271701
Moon Mullican,What's The Matter With The Mill,0.960898,0.272108
Dolly Parton,When Jesus Comes Calling For Me,0.484023,0.272226
Memphis Sheiks,Diamond In The Bluff,0.410819,0.27236
Casiotone For The Painfully Alone,Dying Batteries,0.27673,0.272814
Dave Rave_ Mark McCarron,They Held Hands,0.300072,0.272869
Juan Carlos Baglietto,Todo A Mi Favor,0.662069,0.273567
Bruford,Forever Until Sunday,0.224053,0.273634
Pescado Rabioso,Aguas Claras De Olimpos,0.145039,0.274124
Eddie Calvert,O Mein Papa,0.385595,0.274318
Andy Griffith,The Old Rugged Cross (Medley)  (Love To Tell The Story Album Version),0.258265,0.274776
Ronnie Milsap,Wrong End Of The Rainbow,0.204145,0.275214
Pascal Sangla,Une petite pause,0.329442,0.275441
Quincy Jones,Exodus,0.483978,0.275494
Tracy Byrd,Take Me Fishin',0.249188,0.275536
Eminem,Paul,0.920093,0.275732
Tom Barabas,Sedona Suite (Sunrise/Prayer/Joy/Sunset),0.038916,0.277322
John Wesley Ryles,Living Again,0.424482,0.277325
Frank Ifield,Give Me Your Word,0.510435,0.277421
Annie Blanchard,Sur L'autre rive,0.161231,0.277722
Teena Marie,How Can You Resist It,0.128538,0.27792
Jacob Young,Print,0.502,0.277938
Billy May & His Orchestra,Fascinating Rhythm (Instrumental) (2007 Digital Remaster),0.37778,0.278386
Alturas,Turu wilakuy,0.039549,0.279509
Quadro Nuevo,"Der Wind Hat Mir Ein Lied Erzählt (from \La Habanera\"")""",0.318968,0.280037
Natalie Cole,The Gift,0.211132,0.280082
Carl Belew,Am I That Easy To Forget,0.386092,0.2804
Jazz Gillum,You're Laughing Now,0.89793,0.280494
Mongo Santamaria,Los Conguitos,0.339348,0.280879
Danny Williams,Stay Awhile,0.175288,0.280938
Cheri Keaggy,The Cross That Bears His Name,0.259901,0.281151
Coven,Coven In Charing Cross,0.341852,0.281341
The Shirelles,Dedicated To The One I Love,0.469217,0.281716
Yank Rachell,My Mind Got Bad,0.618043,0.282285
The Police,Wrapped Around Your Finger,0.807878,0.282369
Erick Sermon,Safe Sex,0.655057,0.28261
The Nelons,Only A Look,0.158947,0.28263
Jim Reeves,I Guess I'm Crazy,0.603418,0.283047
Gerald Clayton,All Of You,0.182723,0.283387
Sam Baker,Just A Glance Away,0.559588,0.283426
Glad,Blessed Assurance,0.377485,0.284151
André Verchuren,Jalousie,0.516518,0.284236
The Highwaymen,Shaggy Dog Songs,0.571988,0.284275
León Gieco,Ruta Del Coya,0.296753,0.284759
The Unborn Chikken Voices,Again And Again,0.311497,0.285376
Alternative TV,Nasty Little Lonely,0.085328,0.285859
Orchids,You Said You Loved Me,0.382971,0.286429
Mississippi John Hurt,Waiting For You (I Forgive You Before I Go),0.515742,0.28646
Rocio Jurado,Mi Amante Amigo,0.204742,0.286615
Janet Jackson,Again,0.190758,0.286652
Martin Denny,Burma Train Change,0.177611,0.286848
Bill Murk,Morning Has Broken,0.154919,0.287038
Orquesta Broadway,Principe Nino - Original,0.700215,0.287248
Capleton,Conscience Ah Heng Dem (interlude),0.822981,0.287362
JERRY WALLACE,You'll Never Know,0.247954,0.287437
Rickie Lee Jones,Love Is Gonna Bring Us Back Alive,0.878783,0.287828
Stew,Tomorrow Gone,0.502436,0.288437
Wet Wet Wet,Goodnight Girl,0.402261,0.28845
Intars Busulis,???????,0.553379,0.288527
Grandpa Jones,Don't Look Back,0.878767,0.288938
Saarbrücken Radio Symphony Orchestra,Phase (1972),0.03751,0.288953
Milieu,Blackwood Moth,0.725522,0.289088
John Williams,Escape From The City,0.266457,0.289209
Steven Halpern,Bamboo Blue,0.18818,0.290589
LORE,Pluvialus,0.057953,0.290828
John Debney,Buddy and Santa's Flight,0.211412,0.291237
Alejandro Lerner,No Hace Falta Que Lo Digas,0.229435,0.291376
Terry Callier,Do You Finally Need A Friend,0.188543,0.291413
Washboard Sam,Come On In,0.695325,0.291459
Blue October,My Never,0.041214,0.291805
Clarence Fountain,Beams Of Heaven,0.119551,0.291978
Fat Joe,Words With Fat Joe,0.653316,0.29205
Shania Twain,Raining On Our Love,0.142633,0.292224
East To West,As Long As I Know,0.194699,0.292521
Blind Willie Johnson,If I Had My Way I'd Tear This Building Down,0.521274,0.292982
Jack Johnson,Monsoon,0.311041,0.293299
Foo Fighters,Still,0.196632,0.293344
Elizabeth Cotten,Freight Train,0.365414,0.294461
Roy Drusky,Wasted Days And Wasted Nights,0.624918,0.295639
Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Estate,0.178073,0.295744
Connie Francis,You Were Only Fooling,0.569818,0.29585
Connie Francis,You Were Only Fooling,0.569818,0.29585
Sir Neville Marriner,4 Sea Interludes Op. 33a: Storm,0.13861,0.296683
Jarvis Church,So Beautiful,0.741123,0.296819
Sylvester Weaver,Guitar Rag,0.35835,0.296855
Jean Lumière,Le temps des cerises,0.341827,0.297045
We Show Up On Radar,Like a Bird Pulling Up At a Worm,0.594549,0.297072
Dave Alvin,Somewhere In Time,0.242117,0.29769
Dolly Parton,I'm Not Worth the Tears,0.610579,0.298128
Charlie McCoy,Night Life,0.339369,0.298211
Casual,I believe,0.394944,0.298241
Winifred Phillips,Sporable,0.134772,0.298472
Rance Allen Group,Heaven is Where The Heart Is,0.360078,0.298736
The Marx Brothers,Everyone says i love you,0.552019,0.299331
André Verchuren,Un P'Tit Brin De Musette,0.875975,0.299369
T.G. Sheppard,You Feel Good All Over,0.318403,0.299873
Diamond D,Intro,0.591797,0.300135
Cannon's Jug Stompers,Mule Get Up In The Alley,0.799294,0.3006
Philip Glass,Concerto For Saxophone (Quartet Version): Movement IV,0.825271,0.30193
Catia Werneck,Himalaya Dreams,0.497854,0.302517
Michael Whalen,A New Heart,0.031835,0.302685
Dr. Elmo,Grandma's Spending Christmas with the Superstars,0.864308,0.303605
Precious Bryant,When The Saints Go Marching In,0.646168,0.304192
Xcultures,Smile,0.39544,0.304427
R.L. Burnside,Over The Hill,0.656121,0.304491
Mario Rosenstock,Smoke,0.775096,0.304626
Jazz Gillum,Little Woman,0.726278,0.30466
Taste,On The Boards,0.116314,0.304879
Loretta Lynn,Away in a Manger,0.272449,0.304969
Pelt,Track 04,0.194001,0.305089
Talvin Singh,Traveller,0.07127,0.30516
Jack Sheldon,Trane's Strain,0.427652,0.30547
Los Gaiteros de San Jacinto,El Corcovado (The Wood-Quail),0.765196,0.306164
The Black Crowes,Girl From A Pawnshop,0.145238,0.306187
Atom,Merzwaltz,0.345516,0.30623
Britt Nicole,Don't Worry Now (Performance Track In Key Of Db Without Background Vocals),0.06256,0.306312
Tony Mathews,(Coming With) Loving on My Mind,0.613542,0.306595
Der Plan,Alter Mann,0.68537,0.306744
Lou Ann Barton,Please Come Home For Christmas,0.28069,0.306957
The Frequency,Ego is the drug/3am,0.037323,0.306977
Jim Chappell,Adventure No. 8,0.185241,0.307043
Ayo,Down On My Knees,0.842071,0.307493
Skeeter Davis,He Says The Same Things To Me,0.292707,0.308056
Guitar Shorty,History Of Jody,0.610547,0.308289
X-tv,Skate alone,0.256883,0.308324
Louisa Mark,Keep It Like It Is,0.62624,0.308553
Conjunto Clasico,Coquí,0.334723,0.308679
Slim Whitman,Cattle Call,0.524854,0.309182
Sven Scholander,Melangtäras intåg i Kallsta,0.682906,0.309804
Steve Azar,Indianola,0.242958,0.309953
Glen Campbell And Bobbie Gentry,Mornin' Glory,0.56811,0.310802
The Lord Weird Slough Feg,Beast In the Broch,0.698265,0.310913
Blind Willie McTell,Boll Weevil,0.785711,0.31117
Livingston Taylor,Tell Jesus [To Come To My House],0.546282,0.31125
Eddy Raven,I Know That Car,0.301931,0.311475
Semisonic,Secret Smile,0.374714,0.311576
John D. Loudermilk,Brown Girl,0.46849,0.312068
Doc & Merle Watson,Three Times Seven,0.858516,0.312118
White Willow,The Reach,0.039546,0.312161
Gold City,What Child Is This?,0.118825,0.312266
Kane,All I Can Do,0.205368,0.312461
Edwin Hawkins,I'm Going Through,0.303552,0.312573
Francis Dhomont,Chiaroscuro,0.039095,0.312747
Flor Silvestre,Caricia Y Herida,0.76902,0.312857
Tex Williams,Start Even,0.416861,0.313249
Marvin Hamlisch,Ride To Atlantis,0.172583,0.313557
Grizzly Bear,Little Brother,0.189612,0.313646
Michèle Arnaud,Marie D'Aquitaine,0.341971,0.314308
Charlie McCoy,Blue Yodel No. 1(T For Texas),0.745631,0.314969
Blind Boy Fuller,Put You Back In The Jail,0.806077,0.315105
James Taylor,Down In The Hole,0.182012,0.315131
Percy Faith,Yesterdays,0.235778,0.315195
Cristy Lane,Making Up For Lost Time (Footprints In The Sand Album Version),0.260261,0.315238
Johnny Cash,Lonesome To The Bone,0.606205,0.315405
Julie Zenatti,On Efface,0.165799,0.315521
Julie Roberts,Unlove Me,0.515723,0.315548
John And The Bluesbreakers Mayall,A Hard Road,0.699782,0.315615
The Fabulous Thunderbirds,Rainin' In My Heart,0.359566,0.315681
Hey Colossus,The Book of Disquiet,0.068176,0.315879
Hank Penny,Peroxide Blond,0.960183,0.316049
Antonio Bribiesca,Anillo de compromiso,0.458404,0.316476
Grandpa Jones,Falling Leaves,0.746841,0.31672
Small Facers,Happiness Stan - Original,0.383684,0.316771
Mick Moloney,Bodhrán Solo,0.430275,0.316899
Babbie Mason,Pray On,0.155301,0.317253
Esa Pakarinen,Miina ja Mikko markkinoilla,0.933925,0.317348
Tum Tum,So Fresh,0.740558,0.318333
Arturo Sandoval,Almendra,0.810893,0.318449
David & Steve Gordon,East Wind Drum Call,0.36108,0.318641
Blind Willie Johnson,Jesus Is Coming Soon,0.504179,0.318672
Gene Chandler,Festival Of Love,0.345451,0.318822
Frank Chacksfield,Heidi,0.925652,0.318987
Dolores Keane,Telling Me Lies,0.172003,0.319157
John Stewart,Price Of The Fire,0.468757,0.31935
Percy Faith & His Orchestra,Song From Moulin Rouge,0.224087,0.319449
Percy Faith,I Loves You Porgy,0.03901,0.319516
DJ Spinn and DJ Rashad,Like It's Hot,0.642026,0.320193
The Germs,Intro,0.571086,0.321355
Blind Blake & The Royal Victoria Hotel Calypsos,Bahama Lullaby,0.656557,0.323314
Bert Kaempfert And His Orchestra,Wheeling Free,0.525964,0.323342
Gabriel Yared,Les chasseurs d'esclaves,0.034861,0.323382
Anat Ben David,Moon Boom,0.575699,0.323406
Roy Drusky,Worried Mind,0.508464,0.323443
Sergio Franchi,Cuore Appassionato,0.919906,0.323515
Janice Vidal,Li Jia Chu Zou,0.31416,0.323835
Vanessa Daou,Joe Sent Me,0.402778,0.323866
Rick Ross,Trouble in Mind,0.275209,0.323979
Dallas Holm,A Broken Heart,0.422375,0.324239
Lisa Lynne,Isla del Luna,0.207566,0.324811
Grup Knar,Burma Diginin Eger Er,0.857009,0.325017
Crematorium,A Disconsolate Winter Landscape,0.356343,0.325038
Tom Barabas,Melodioso,0.156212,0.325301
Francis Lai,Search For Jenny,0.125071,0.326144
Dobet Gnahoré,Wigue,0.295245,0.326189
Skeeter Davis,It Was Only A Heart,0.46571,0.326205
Dean Martin,Until You Love Someone,0.28756,0.326482
Incubus,Warning,0.216624,0.326577
Will Pan,Shuo Ni Ai Wo,0.49904,0.3269
Darryl Worley,Katie's Song,0.261553,0.327271
Uman,The White Spirit,0.161946,0.328297
The Marx Brothers,End Title/Animal Crackers,0.611574,0.328548
Yank Rachell,It Seems Like A Dream,0.789511,0.329359
Bobby Broom,Where Is The Love?,0.375348,0.329475
The Winans,Are We Really Doing Your Will,0.311311,0.329773
Yamandu Costa,Mafuá,0.83399,0.330045
Julie Roberts,The Chance,0.174856,0.330225
Clay Crosse,Givin' My Love,0.161045,0.33033
J.C. Lodge,You Are The One,0.793593,0.330338
Oesch's die Dritten,Der weisse Mond von Maratonga,0.390098,0.33036
Rocio Jurado,Paloma Negra,0.258487,0.330828
Tyrone Taylor,Midnight Hour,0.810341,0.330916
The Box Tops,Neon Rainbow,0.504563,0.331055
Mira,Openbare Weg,0.179079,0.331066
Ancient Astronauts,Crescent Moon,0.109437,0.331113
Line Renaud,Der Kleine Dompfaff,0.33,0.3312
Nelson Ned,Brasas Vivas,0.279433,0.331229
Lee Ritenour,Is It You?,0.844073,0.331231
Charlie McCoy,Columbus Stockade Blues,0.810424,0.33196
Terror Fabulous,Position,0.626108,0.332121
Paul Simon,A Different Kind of Love,0.805369,0.332242
Eric Burdon,Ghetto Child,0.336349,0.332262
Neil Sedaka,Because Of You,0.291913,0.332946
Simply Red,A Song For You (Live),0.074258,0.333702
Clay Crosse,I Surrender All,0.194338,0.333917
Noel Harrison,Sparrow (Remastered Album Version),0.523658,0.334043
Bill & Gloria Gaither,Til The Storm Passes By,0.393823,0.334277
Sven Tasnadi,2190 Dias Contigo,0.353088,0.334859
David Raksin,The Bad And The Beautiful,0.114234,0.335
Janet Paschal,God Will Make A Way,0.271423,0.335051
Junior Reid,Skank and Dub,0.617667,0.335157
Pierre Perret,Le poulet,0.797333,0.335253
Dimitri Tiomkin,Villagers Galloping To Battle,0.269071,0.335464
Los Brujos,Si Yo Tuviera,0.719277,0.335473
Jason Mraz,The Dynamo Of Volition [From An All Night Session],0.473953,0.335488
Eddie Cantor,That's The Kind Of Baby For Me,0.916598,0.335565
Johnny Osbourne,Folly Ranking,0.856404,0.336592
Lee Ritenour / Jeff Mironov,A Little Bit Of This And A Little Bit Of That,0.761205,0.336716
Amy Lambert,Because He Loves Me,0.204114,0.336878
Faye Adams,Crazy Mixed Up World,0.559897,0.336947
The Jackson Southernaires,Keep On Doing What I'm Doing,0.341948,0.336969
Sugar Minott,Jah Jah Children,0.280787,0.337237
Sunnyland Slim,No More Troubles,0.516092,0.337769
Space Opera,Awake IV,0.261811,0.337786
Danny Elfman,Sleuthing,0.184504,0.338271
